# 20251112
callsign,member_id,valid_from,valid_to
1A0C,,,
1A0C_14,,,
1A0KM,,,
1AT1976,,,
1B/HA8PX,,,
1B/TA1HZ,,,
1B/TA7AOF,,,
1C0CAT,,,
1C0DNC,,,
1C0TD,,,
1C1W,,,
1U4UN,,,
2A0BQI,,,
2A0BSM,,,
2A0DQY,,,
2A0JVR,,,
2A0KAU,,,
2A0KAU/M,,,
2A0KAU/P,,,
2A0KAU/QRP,,,
2D0GBS,,,
2D0RLA,,,
2D0STL,,,
2E0AAG,,,
2E0ACE,,,
2E0ADK,,,
2E0ADY,,,
2E0AFT,,,
2E0ANM,,,
2E0AOZ,,,
2E0APG,,,
2E0ATB,,,
2E0AVF,,,
2E0AWU,,,
2E0BBA,,,
2E0BBN,,,
2E0BFT,,,
2E0BJL,,,
2E0BLN,,,
2E0BMG,,,
2E0BNO,,,
2E0BPP,,,
2E0BPS,,,
2E0BPY,,,
2E0BTX,,,
2E0BYX,,,
2E0CAX,,,
2E0CAX/P,,,
2E0CCD,,,
2E0CEY,,,
2E0CKA,,,
2E0COA,,,
2E0COV,,,
2E0CPG,,,
2E0CPJ,,,
2E0CPU,,,
2E0CPX,,,
2E0CSS,,,
2E0CVL,,,
2E0CVN,,,
2E0CVN/2ZE,,,
2E0CVN/70,,,
2E0CVN/A,,,
2E0CVN/NHS,,,
2E0CVN/P,,,
2E0DAI,,,
2E0DBS,,,
2E0DCJ,,,
2E0DCS,,,
2E0DDH,,,
2E0DDK,,,
2E0DEF,,,
2E0DHT,,,
2E0DKH,,,
2E0DLG,,,
2E0DLP,,,
2E0DQT,,,
2E0DSQ,,,
2E0DUE,,,
2E0DUP,,,
2E0DUZ,,,
2E0DWP,,,
2E0DXI,,,
2E0DXO,,,
2E0DXU,,,
2E0DYP,,,
2E0DZN,,,
2E0EAY,,,
2E0EBM,,,
2E0ECD,,,
2E0EDF,,,
2E0EDL,,,
2E0EEY,,,
2E0EFP,,,
2E0EGS,,,
2E0EHN,,,
2E0EJJ,,,
2E0EMF,,,
2E0EMU,,,
2E0ENM,,,
2E0EOR,,,
2E0EPB,,,
2E0EPS,,,
2E0ERY,,,
2E0ESY,,,
2E0ETN,,,
2E0ETT,,,
2E0EUI,,,
2E0EVM,,,
2E0EVU,,,
2E0EVW,,,
2E0EYB,,,
2E0EYI,,,
2E0EYS,,,
2E0EZE,,,
2E0FAU,,,
2E0FBD,,,
2E0FDP,,,
2E0FFQ,,,
2E0FGN,,,
2E0FGN/M,,,
2E0FHM,,,
2E0FIO,,,
2E0FIT,,,
2E0FKY,,,
2E0FLB,,,
2E0FLF,,,
2E0FLZ,,,
2E0FMI,,,
2E0FMP,,,
2E0FND,,,
2E0FNJ,,,
2E0FNM,,,
2E0FNU,,,
2E0FNV,,,
2E0FOA,,,
2E0FOR,,,
2E0FPC,,,
2E0FQT,,,
2E0FRC,,,
2E0FRU,,,
2E0FSM,,,
2E0FTT,,,
2E0FTU,,,
2E0FTX,,,
2E0FVB,,,
2E0FVF,,,
2E0FVN,,,
2E0FVS,,,
2E0FWE,,,
2E0FWF,,,
2E0FWS,,,
2E0FXD,,,
2E0FYR,,,
2E0FZZ,,,
2E0GAU,,,
2E0GBK,,,
2E0GFF,,,
2E0GFF/A,,,
2E0GFF/M,,,
2E0GFF/P,,,
2E0GFZ,,,
2E0GGE,,,
2E0GGO,,,
2E0GGX,,,
2E0GHC,,,
2E0GHX,,,
2E0GJH,,,
2E0GJH/P,,,
2E0GKF,,,
2E0GKQ,,,
2E0GKT,,,
2E0GKW,,,
2E0GLO,,,
2E0GNI,,,
2E0GNM,,,
2E0GOL,,,
2E0GOM,,,
2E0GPU,,,
2E0GRC,,,
2E0GSZ,,,
2E0GXQ,,,
2E0GXX,,,
2E0GYC,,,
2E0GYF,,,
2E0GYI,,,
2E0GYR,,,
2E0GZK,,,
2E0GZW,,,
2E0HBA,,,
2E0HBM,,,
2E0HBX,,,
2E0HCS,,,
2E0HED,,,
2E0HEF,,,
2E0HEP,,,
2E0HEV,,,
2E0HFW,,,
2E0HGT,,,
2E0HGT-1,,,
2E0HGU,,,
2E0HGV,,,
2E0HHF,,,
2E0HHH,,,
2E0HHP,,,
2E0HJV,,,
2E0HKD,,,
2E0HKM,,,
2E0HKZ,,,
2E0HLA,,,
2E0HLA/P,,,
2E0HNB,,,
2E0HNV,,,
2E0HPI,,,
2E0HPN,,,
2E0HQF,,,
2E0HQJ,,,
2E0HQU,,,
2E0HRE,,,
2E0HSN,,,
2E0HSV,,,
2E0HTM,,,
2E0HUP,,,
2E0HVB,,,
2E0HVK,,,
2E0HXS,,,
2E0HXU,,,
